Labels:; RVT81 Vlhkost_0,3m; RVT81 Teplota_0,3m; RVT81 Vlhkost 2m; RVT81 Teplota 2m; PT100 Teplota; PT100 Teplota 2; WS200 Rychlost Větru; WS200 Směr Větru; Hukseflux; NR Lite 2; Srážkoměr; Vlhk. půdy 10cm; Tepl. půdy 10cm; Vlhk. půdy 25cm; Tepl. půdy 25cm; Abs. tlak vzduchu; WS200 Quality; WS200 V-MAX; VACCU; Srážkoměr
24.07.2024 21:20:00; 96.6; 8.6; 96.2; 8.6; 13.87; 12.00; 0.58; 3473; 2.97; -3.82; 0.0; 77.7; 12.3; 58.3; 13.8;  ;  ;  ; 13.19; 60.7
24.07.2024 21:30:00; 96.6; 8.6; 96.2; 8.6; 13.84; 11.96; 0.66; 3528; 3.77; -4.08; 0.0; 77.7; 12.3; 58.3; 13.7;  ;  ;  ; 13.14; 60.7
24.07.2024 21:40:00; 96.6; 8.8; 96.2; 8.8; 13.82; 11.93; 0.87; 3529; 0.88; -4.27; 0.0; 77.6; 12.3; 58.3; 13.7;  ;  ;  ; 13.19; 60.7
24.07.2024 21:50:00; 96.6; 8.8; 96.2; 8.8; 13.79; 11.90; 0.63; 3457; 0.63; -4.39; 0.0; 77.6; 12.3; 58.3; 13.7;  ;  ;  ; 13.14; 60.7
24.07.2024 22:00:00; 96.6; 8.9; 96.2; 8.9; 13.77; 11.87; 0.65; 3577; 0.76; -4.47; 0.0; 77.6; 12.3; 58.3; 13.6;  ;  ;  ; 13.14; 60.7
24.07.2024 22:10:00; 96.6; 8.9; 96.2; 8.8; 13.74; 11.85; 0.81; 3578; 1.17; -4.50; 0.0; 77.6; 12.3; 58.3; 13.6;  ;  ;  ; 13.14; 60.7
24.07.2024 22:20:00; 96.6; 8.9; 96.2; 8.9; 13.72; 11.83; 0.73; 3502; 1.57; -4.52; 0.0; 77.6; 12.3; 58.3; 13.6;  ;  ;  ; 13.14; 60.7
24.07.2024 22:30:00; 96.6; 8.9; 96.2; 8.8; 13.69; 11.81; 0.62; 3558; 0.70; -4.54; 0.0; 77.6; 12.3; 58.3; 13.5;  ;  ;  ; 13.14; 60.7
24.07.2024 22:40:00; 96.6; 9.0; 96.2; 9.0; 13.66; 11.79; 0.43; 3480; 0.89; -4.55; 0.0; 77.6; 12.3; 58.4; 13.4;  ;  ;  ; 13.09; 60.7
24.07.2024 22:50:00; 96.6; 9.0; 96.2; 9.0; 13.63; 11.77; 0.53; 3531; 1.72; -4.54; 0.0; 77.6; 12.3; 58.4; 13.4;  ;  ;  ; 13.09; 60.7
24.07.2024 23:00:00; 96.6; 9.0; 96.2; 9.0; 13.61; 11.76; 0.54; 3528; 0.46; -4.53; 0.0; 77.6; 12.3; 58.4; 13.4;  ;  ;  ; 13.09; 60.7
24.07.2024 23:10:00; 96.6; 9.1; 96.2; 9.1; 13.58; 11.74; 0.51; 3486; 0.38; -4.53; 0.0; 77.6; 12.3; 58.4; 13.4;  ;  ;  ; 13.04; 60.7
24.07.2024 23:20:00; 96.6; 9.0; 96.2; 9.0; 13.55; 11.73; 0.48; 3491; 0.57; -4.51; 0.0; 77.6; 12.3; 58.4; 13.3;  ;  ;  ; 13.09; 60.7
24.07.2024 23:30:00; 96.6; 9.2; 96.2; 9.2; 13.51; 11.72; 0.64; 3555; 0.47; -4.48; 0.0; 77.6; 12.3; 58.4; 13.3;  ;  ;  ; 13.04; 60.7
24.07.2024 23:40:00; 96.6; 8.9; 96.2; 8.9; 13.48; 11.70; 0.60; 3407; 0.72; -4.46; 0.0; 77.6; 12.3; 58.4; 13.3;  ;  ;  ; 13.04; 60.7
24.07.2024 23:50:00; 96.6; 8.9; 96.2; 8.9; 13.46; 11.69; 0.46; 34; 0.82; -4.44; 0.0; 77.6; 12.3; 58.4; 13.2;  ;  ;  ; 13.04; 60.7
